1.6375546338464075,2.4831929327395894,2.588119634456322,1.7581183930338515,1.8754884575361883,2.1283292389140374,2.0295859126477565,1.9536392203097526,3.4333149914748917,1.7627526907678523,1.7860737251670875,2.2452196471482946,2.3759905892682838,2.5574792622356686,2.241706334882166,2.093762364514397,2.036271180003121,2.7222782920475987,2.876434882415958
2.093446482114335,3.0990077749710765,2.421480188947482,2.1095548820468735,2.3492254063467444,2.5727881978820566,1.9852453692721783,2.2878664116552083,3.877906445811247,2.5306006286812615,1.7860737251670855,2.8038753028501158,2.6172741575958103,2.888005346825761,2.35149102912663,2.457081056240288,2.423081742207558,3.284433764398084,3.3741780658746805
1.9410188140551894,2.2022944634995856,2.074956814269986,2.110481381390249,1.8364781609007854,2.0134275410928444,1.8307448463374287,1.6340450262541995,2.351703887232428,2.0256758845106666,2.245219647148299,2.803875302850114,2.886659544841061,1.784133560717331,2.3463965680453684,2.5493921301199,2.263614512275352,2.508836810430077,2.5766991515679165
2.741449705836657,2.8841272045360604,2.427726698209409,2.322563600021968,2.6487874810833834,3.0242590797580733,2.98053816351286,2.308825466359796,3.7520728620401327,1.3006682688245537,2.3759905892682838,2.6172741575958067,2.8866595448410584,2.720740820095815,3.3363394689381827,2.544497941342834,2.1370030455813405,3.7691970097861733,3.224658111352276
2.0625281314821375,1.7736076480518645,1.824063908331491,1.8899052398852056,1.3264196170381373,1.8532766224996284,2.1774401665558822,1.719428094340823,2.1147113957505863,1.962416214927019,2.5574792622356686,2.888005346825761,1.784133560717331,2.720740820095813,2.314234169655326,2.024209335495234,2.524163855985478,2.574726037999458,3.087809925644703
1.90841909896287,2.2931401120048487,2.6740063546528394,2.465924586858033,2.289634587867947,2.4131052265472945,2.470238166742903,2.0733241435048018,2.9784315707793634,2.7827068552407312,2.241706334882166,2.3514910291266284,2.3463965680453702,3.336339468938189,2.314234169655326,2.6206069450208807,2.7484612062341895,3.4761099958413184,3.29538860196759
2.2756483127188134,2.2673136842698365,2.149006909437035,1.444558309336554,1.6124178663139188,2.093333328410601,2.4573652900165595,1.5976393521588073,2.757390468622877,2.018819545963174,2.093762364514397,2.4570810562402863,2.5493921301199,2.5444979413428324,2.024209335495234,2.6206069450208807,2.0971913366752104,2.176878922903472,2.1812406438162593
2.263859008609961,2.7955984890986763,2.2257151556810846,1.9986657118396578,2.04324207914992,2.386225095224801,2.359738894390738,1.8726309274892357,3.61274562630947,2.040792828492462,2.0362711800031232,2.423081742207556,2.263614512275352,2.1370030455813387,2.524163855985478,2.7484612062341878,2.0971913366752104,2.8899383032097647,2.8217701391730405
2.641094087573135,2.8605382334231324,2.417964828529035,2.078284417412973,1.92099557568192,2.5632502237080548,3.05764061560744,2.229332348489306,2.581214814110721,2.8081237336195737,2.7222782920475987,3.2844337643980857,2.508836810430077,3.7691970097861716,2.574726037999458,3.476109995841315,2.176878922903472,2.8899383032097647,2.5823938067319228
3.2188835324327956,3.236488358143977,2.9675537467762205,2.7113465118257656,2.8319091478795624,3.3652075936071824,3.4677571742809814,2.3195140021131,2.7631601533660475,2.631737598895717,2.8764348824159596,3.3741780658746765,2.5766991515679183,3.2246581113522796,3.087809925644705,3.29538860196759,2.1812406438162593,2.8217701391730383,2.5823938067319245
